sl_no,slide_no,latitude,longitude,source_record,year,state,event_date_raw,event_date,movement_type,district,elevation_m,slope_deg,aspect_deg,historical_landslide_count,unique_landslide_locations,aspect_sin,aspect_cos
20517,ML-6/2010,25.13561111,92.3805,20517 ML-6/2010 Meghalaya Jaintia Hills Tongseng Landslide NA 25.13561111 92.3805 NA NA 22 April 2010,2010.0,Meghalaya,22 April 2010,2010-04-22,,East Jaintia Hills,169.53826904296875,15.621082755747596,74.23965857364544,123.0,119.0,0.9624062279636134,0.2716141608547858
20519,ML-8/2010,25.12383333,92.38519444,20519 ML-8/2010 Meghalaya Jaintia Hills Sonapur NA 25.12383333 92.38519444 NA NA 22 April 2010,2010.0,Meghalaya,22 April 2010,2010-04-22,,East Jaintia Hills,89.21001434326172,43.7505642298561,97.72156235919068,123.0,119.0,0.9909327059619802,-0.1343591167538238
20520,ML-9/2010,25.07533333,92.36341667,20520 ML-9/2010 Meghalaya Jaintia Hills Kulyng Slide NA 25.07533333 92.36341667 NA NA 22 April 2010,2010.0,Meghalaya,22 April 2010,2010-04-22,Slide,East Jaintia Hills,148.66964721679688,29.93869090523565,152.13978839210336,123.0,119.0,0.4673159806505229,-0.8840903654200967
20521,ML-10/2010,25.05108333,92.40219444,20521 ML-10/2010 Meghalaya Jaintia Hills Umkiang Slide NA 25.05108333 92.40219444 NA NA 22 April 2010,2010.0,Meghalaya,22 April 2010,2010-04-22,Slide,East Jaintia Hills,62.96636199951172,13.409811452825318,274.3371829217235,123.0,119.0,-0.997136265018697,0.075625848653505
20522,ML-11/2010,25.04305556,92.42041667,20522 ML-11/2010 Meghalaya Jaintia Hills Dona Slide NA 25.04305556 92.42041667 NA NA 22 April 2010,2010.0,Meghalaya,22 April 2010,2010-04-22,Slide,East Jaintia Hills,142.60963439941406,12.907603153087589,126.08927141897932,123.0,119.0,0.8081001961981953,-0.5890450516763878
20523,ML-12/2010,25.04222222,92.44127778,20523 ML-12/2010 Meghalaya Jaintia Hills Ratachera Slide NA 25.04222222 92.44127778 NA NA 22 April 2010,2010.0,Meghalaya,22 April 2010,2010-04-22,Slide,Cachar,267.9092102050781,27.16795185886402,175.5861176251965,69.0,68.0,0.0769606049228977,-0.9970341344657672
20524,ML-01/2012-13,25.36497222,91.02411111,20524 ML-01/2012-13 Meghalaya West Khasi Hills Pynden Shallang slide NA 25.36497222 91.02411111 NA NA 01 May 2012 at 3 AM,2012.0,Meghalaya,01 May 2012,2012-05-01,Slide,West Khasi Hills,,,,224.0,223.0,,
20525,ML-02/2012-13,25.26361111,92.38557778,"20525 ML-02/2012-13 Meghalaya Jaintia Hills West Khasi Hills NA 25.26361111 92.38557778 NA NA 26 June 2012, at 3AM",2012.0,Meghalaya,26 June 2012,2012-06-26,,East Jaintia Hills,837.3640747070312,21.415503476261225,176.14898120969883,123.0,119.0,0.0671623622061632,-0.9977420594035756
20526,ML-03/2012-13,25.26005556,92.38863889,"20526 ML-03/2012-13 Meghalaya Jaintia Hills Nongshning slide NA 25.26005556 92.38863889 NA NA 26 June 2012, at 3AM",2012.0,Meghalaya,26 June 2012,2012-06-26,Slide,East Jaintia Hills,786.9702758789062,20.70069067099108,249.2209501872221,123.0,119.0,-0.9349554586707328,-0.3547651199058327
20527,ML-04/2012-13,25.14702778,92.37883333,"20527 ML-04/2012-13 Meghalaya Jaintia Hills Tanshang slide NA 25.14702778 92.37883333 NA NA 26 June 2012, at 3AM",2012.0,Meghalaya,26 June 2012,2012-06-26,Slide,East Jaintia Hills,188.79640197753903,7.133037179083554,187.6539767332468,123.0,119.0,-0.1331901275538579,-0.9910905054142064
20528,ML-05/2012-13,25.14702778,92.37883333,"20528 ML-05/2012-13 Meghalaya Jaintia Hills Tanshang slide II NA 25.14702778 92.37883333 NA NA 26 June 2012, at 3AM",2012.0,Meghalaya,26 June 2012,2012-06-26,Slide,East Jaintia Hills,188.79640197753903,7.133037179083554,187.6539767332468,123.0,119.0,-0.1331901275538579,-0.9910905054142064
20529,ML-06/2012-13,25.14341667,92.37805556,"20529 ML-06/2012-13 Meghalaya Jaintia Hills Tongseng slide NA 25.14341667 92.37805556 NA NA 26 June 2012, at 3AM",2012.0,Meghalaya,26 June 2012,2012-06-26,Slide,East Jaintia Hills,207.8886260986328,23.362320222877635,40.41995749853868,123.0,119.0,0.6483851238547843,0.7613125055874336
20530,ML-07/2012-13,25.13427778,92.38511111,"20530 ML-07/2012-13 Meghalaya Jaintia Hills Tongseng slide NA 25.13427778 92.38511111 NA NA 26 June 2012, at 3AM",2012.0,Meghalaya,26 June 2012,2012-06-26,Slide,East Jaintia Hills,148.68759155273438,18.36504176270503,73.35260244513927,123.0,119.0,0.9580859127734302,0.286481035576708
20531,ML-08/2012-13,25.09022222,92.35805556,"20531 ML-08/2012-13 Meghalaya Jaintia Hills Sonapur slide NA 25.09022222 92.35805556 NA NA 26 June 2012, at 3AM",2012.0,Meghalaya,26 June 2012,2012-06-26,Slide,East Jaintia Hills,147.46434020996094,23.431560582019056,316.7737467099179,123.0,119.0,-0.6848810521106885,0.7286548870760124
20532,ML-09/2012-13,25.09055556,92.35972222,"20532 ML-09/2012-13 Meghalaya Jaintia Hills Sonapur slide NA 25.09055556 92.35972222 NA NA 26 June 2012, at 3AM",2012.0,Meghalaya,26 June 2012,2012-06-26,Slide,East Jaintia Hills,196.167236328125,16.37488535238467,281.9719617110263,123.0,119.0,-0.9782492273699496,0.2074329991831016
20533,ML-10/2012-13,25.08772222,92.36086111,"20533 ML-10/2012-13 Meghalaya Jaintia Hills Sonapur Mandir slide NA 25.08772222 92.36086111 NA NA 26 June 2012, at 3AM",2012.0,Meghalaya,26 June 2012,2012-06-26,Slide,East Jaintia Hills,413.7192993164063,32.67084978863504,173.33471472621227,123.0,119.0,0.1160689672596975,-0.9932411564364756
20534,ML-11/2012-13,26.00361111,92.86361111,20534 ML-11/2012-13 Meghalaya Ri-Bhoi 19th Mile slide NA 26.00361111 92.86361111 NA NA 26 July 2012 at 5AM,2012.0,Meghalaya,26 July 2012,2012-07-26,Slide,Hojai,,,,2.0,2.0,,
20535,ML-13/2012-13,25.53086111,91.29780556,20535 ML-13/2012-13 Meghalaya West Khasi Hills Porsohsat slide NA 25.53086111 91.29780556 NA NA 21 August 2012 at 10:30am,2012.0,Meghalaya,21 August 2012,2012-08-21,Slide,West Khasi Hills,,,,224.0,223.0,,
20536,ML/EKH/2014/03,25.97283333,91.86545,20536 ML/EKH/2014/03 MEGHALAYA East Khasi Hills Barapathar Slide Barapathar (Opposite Hindu 25.97283333 91.86545 NA NA 23. 09. 2014 Gorkha Samshan Ghat - Crematorium),2014.0,Meghalaya,,,Slide,Ribhoi,,,,105.0,102.0,,
20537,ML/RB/2014/04,25.97255556,91.86241667,"20537 ML/RB/2014/04 Meghalaya Ri-Bhoi Umling Slide (adjacent to Kargil Petrol Guwahati-Shillong road (NH-40) 25.97255556 91.86241667 Debris with Slide 2012, 05 October 2014 at 5.30pm Pump on NH-40) embedded rock boulders (a variably thick column of the in-situ sandy soil and thin cover of slope wash resting over the weathered bedrock)",2014.0,Meghalaya,05 October 2014,2014-10-05,Slide,Ribhoi,,,,105.0,102.0,,
20538,ML-,25.67469444,91.88652778,20538 ML- 94/2011 Meghalaya Ri-Bhoi Umsaw Khwan slide 25.67469444 91.88652778 Earth slide 26 June 2011,,Meghalaya,26 June 2011,2011-06-26,Earth Slide,Ribhoi,,,,105.0,102.0,,
20539,ML/Ri-Bhoi/2015-2016/09,26.02611111,91.86827778,"20539 ML/Ri-Bhoi/2015-2016/09 Meghalaya Ri-Bhoi NH-40 GS road, 5 km south of Byrnihat Slide 26.02611111 91.86827778 Debris Slide NA Byrnihat",2015.0,Meghalaya,,,Debris Slide,Ribhoi,,,,105.0,102.0,,
20540,ML/EKH/2015/07,25.24416667,91.79397222,20540 ML/EKH/2015/07 Meghalaya East Khasi Hills Mawlatang village Mawlatang slide 25.24416667 91.79397222 Large boulder laden Slide NA debris (large boulder approx. 4×5m resting on very steep slope),2015.0,Meghalaya,,,Slide,East Khasi Hills,,,,366.0,361.0,,
20542,MEG/EKH/SHILLONG/02,25.56663056,91.91370556,20542 MEG/EKH/SHILLONG/02 Meghalaya East Khasi Hills Rynjah Rynjah GSI Office slide 25.56663056 91.91370556 Rock (with thin Slide 10 July 2019 overburden/debris),,Meghalaya,10 July 2019,2019-07-10,Slide,East Khasi Hills,,,,366.0,361.0,,
20544,ML/EKH/78O11/2019-20/04,25.27728056,91.57445,"20544 ML/EKH/78O11/2019-20/04 Meghalaya East Khasi Hills Mawsynram, East Khasi Hills District, Mawsynram - Lawbah 25.27728056 91.57445 Rock Slide 2014 Meghalaya",2019.0,Meghalaya,,,Rock Slide,East Khasi Hills,,,,366.0,361.0,,
20545,MEG/EKH/78O14/2019/05,25.6489,91.8965,"20545 MEG/EKH/78O14/2019/05 Meghalaya East Khasi Hills Guwahati-Shillong Road, Near Umiam Umiam Landslide-I 25.6489 91.8965 Rock (with thin Slide 2006, 01 October 2019 Lake view point overburden/debris)",2019.0,Meghalaya,01 October 2019,2019-10-01,Slide,Ribhoi,,,,105.0,102.0,,
20547,MEG/EKH/78O8/2019/07,25.23211111,91.37252778,20547 MEG/EKH/78O8/2019/07 Meghalaya East Khasi Hills Balat road slide - I Pomblang Landslide 25.23211111 91.37252778 Debris Slide 27 June 2019,2019.0,Meghalaya,27 June 2019,2019-06-27,Debris Slide,South West Khasi Hills,,,,36.0,36.0,,
20548,MEG/EKH/78O8/2019/08,25.22194444,91.38422222,20548 MEG/EKH/78O8/2019/08 Meghalaya East Khasi Hills Balat road Balat road slide - II 25.22194444 91.38422222 Debris Slide 27 June 2019,2019.0,Meghalaya,27 June 2019,2019-06-27,Debris Slide,South West Khasi Hills,,,,36.0,36.0,,
20549,MEG/EKH/78O8/2019/09,25.2161,91.38912222,20549 MEG/EKH/78O8/2019/09 Meghalaya East Khasi Hills Mawphlang-Balat road Lad Bagli Landslide 25.2161 91.38912222 Rock Slide 2005,2019.0,Meghalaya,,,Rock Slide,East Khasi Hills,,,,366.0,361.0,,
20550,MEG/EKH/78O8/2019/10,25.18766667,91.39816667,20550 MEG/EKH/78O8/2019/10 Meghalaya East Khasi Hills Balat-Shella road Balat 3.5 km Slide 25.18766667 91.39816667 Rock Slide 27 June 2019.,2019.0,Meghalaya,27 June 2019,2019-06-27,Rock Slide,South West Khasi Hills,,,,36.0,36.0,,
20551,MEG/EKH/78O8/2019/11,25.18688889,91.39855556,20551 MEG/EKH/78O8/2019/11 Meghalaya East Khasi Hills Balat-Shella road Balat 4 km Slide 25.18688889 91.39855556 Debris Slide 27 June 2019,2019.0,Meghalaya,27 June 2019,2019-06-27,Debris Slide,South West Khasi Hills,,,,36.0,36.0,,
20553,MEG/WJH/83C3/2020/2,25.44233333,92.19447222,20553 MEG/WJH/83C3/2020/2 Meghalaya West Jaintia Hills Iawmusiang Wahthanad Iawmusiang Landslide - I 25.44233333 92.19447222 Debris Slide 26 May 2020,2020.0,Meghalaya,26 May 2020,2020-05-26,Debris Slide,West Jaintia Hills,1326.9879150390625,14.703427002852887,27.404593922979814,81.0,81.0,0.4602709675267291,0.8877784838866105
20554,MEG/WJH/83C3/2020/3,25.44177778,92.19558333,20554 MEG/WJH/83C3/2020/3 Meghalaya West Jaintia Hills Iawmusiang Wahthanad Iawmusiang Landslide - II 25.44177778 92.19558333 Debris Slide 26 May 2020,2020.0,Meghalaya,26 May 2020,2020-05-26,Debris Slide,West Jaintia Hills,1333.041015625,12.468845235119897,11.02366886318714,81.0,81.0,0.1912144888738955,0.981548276573646
20555,MEG/WJH/83C3/2020/4,25.44138889,92.19108333,20555 MEG/WJH/83C3/2020/4 Meghalaya West Jaintia Hills Riatsiatsim Riatsiatsim Landslide 25.44138889 92.19108333 Debris Flow 1980,2020.0,Meghalaya,,,Debris Flow,West Jaintia Hills,1308.615966796875,23.989887743709257,325.1610885474586,81.0,81.0,-0.5712711055248024,0.8207614294010593
20556,MEG/WJH/83C3/2020/5,25.43630556,92.19525,20556 MEG/WJH/83C3/2020/5 Meghalaya West Jaintia Hills Chutwakhu Rd near Govt. Boy’s Chutwakhu road landslide 25.43630556 92.19525 Soil Slide 26 May 2020 Higher secondary school,2020.0,Meghalaya,26 May 2020,2020-05-26,Slide,West Jaintia Hills,1352.1177978515625,17.997744339132105,112.26372858019852,81.0,81.0,0.9254497498610978,-0.3788703742469598
20557,MEG/WJH/83C3/2020/6,25.43505556,92.19836111,20557 MEG/WJH/83C3/2020/6 Meghalaya West Jaintia Hills Chilliangraij Chilliangraij Landslide 25.43505556 92.19836111 Debris Slide 26 May 2020,2020.0,Meghalaya,26 May 2020,2020-05-26,Debris Slide,West Jaintia Hills,1345.2803955078125,18.816801269785856,146.57570733229426,81.0,81.0,0.5508346552664913,-0.8346143915350643
20558,MEG/WJH/83C3/2020/7,25.44741667,92.20138889,20558 MEG/WJH/83C3/2020/7 Meghalaya West Jaintia Hills Salaroh Salaroh Landslide 25.44741667 92.20138889 Soil Slide 26 May 2020,2020.0,Meghalaya,26 May 2020,2020-05-26,Slide,West Jaintia Hills,1360.7890625,22.63145356357129,156.33608671805268,81.0,81.0,0.4013709833252356,-0.915915571297122
20559,MEG/WJH/83C3/2020/8,25.45075,92.19452778,20559 MEG/WJH/83C3/2020/8 Meghalaya West Jaintia Hills Caroline colony Caroline-Jowai 25.45075 92.19452778 Debris Slide 26 May 2020,2020.0,Meghalaya,26 May 2020,2020-05-26,Debris Slide,West Jaintia Hills,1356.36767578125,19.813560569554504,321.72640562552203,81.0,81.0,-0.6194172899429384,0.7850619217104761
20560,MEG/WJH/83C3/2020/9,25.45351667,92.18784722,20560 MEG/WJH/83C3/2020/9 Meghalaya West Jaintia Hills Shillong-Agartala-Sabrum Rd Shillong-Agartala-Sabrum Rd 25.45351667 92.18784722 Soil Slide 26 May 2020,2020.0,Meghalaya,26 May 2020,2020-05-26,Slide,West Jaintia Hills,1266.572998046875,19.161130649794977,11.38144391507194,81.0,81.0,0.197339854712078,0.9803351374617844
20561,MEG/EKH/78O14/2020/10,25.59875,91.86427778,20561 MEG/EKH/78O14/2020/10 Meghalaya East Khasi Hills NH-6 Lumnamawai Slide at Mawlai 25.59875 91.86427778 Debris Slide NA Umthlong,2020.0,Meghalaya,,,Debris Slide,East Khasi Hills,,,,366.0,361.0,,
20562,MEG/EKH/78O14/2020/11,25.56194444,91.88055556,20562 MEG/EKH/78O14/2020/11 Meghalaya East Khasi Hills NH-6 Parmaw Dhobighat slide at 25.56194444 91.88055556 Debris Slide NA Laban,2020.0,Meghalaya,,,Debris Slide,East Khasi Hills,,,,366.0,361.0,,
20563,MEG/EKH/78O14/2020/12,25.54930833,91.91161389,"20563 MEG/EKH/78O14/2020/12 Meghalaya East Khasi Hills Madanryting, Block G Madanryting Wahtiang 25.54930833 91.91161389 Debris Slide NA Landslide",2020.0,Meghalaya,,,Debris Slide,East Khasi Hills,,,,366.0,361.0,,
20564,MEG/EKH/78O14/2020/13,25.54948611,91.91179722,20564 MEG/EKH/78O14/2020/13 Meghalaya East Khasi Hills Block -G Madanryting Soil slide 25.54948611 91.91179722 Soil Slide NA,2020.0,Meghalaya,,,Slide,East Khasi Hills,,,,366.0,361.0,,
20565,MEG/EKH/78O14/2020/14,25.54985278,91.91202778,"20565 MEG/EKH/78O14/2020/14 Meghalaya East Khasi Hills Madanryting, Block-G Madanryting Debris slide 25.54985278 91.91202778 Debris Slide NA",2020.0,Meghalaya,,,Debris Slide,East Khasi Hills,,,,366.0,361.0,,
20566,MEG/EKH/78O14/2020/15,25.58136111,91.88338889,20566 MEG/EKH/78O14/2020/15 Meghalaya East Khasi Hills Police reserve Police reserve 25.58136111 91.88338889 Debris Slide NA,2020.0,Meghalaya,,,Debris Slide,East Khasi Hills,,,,366.0,361.0,,
20567,MEG/EKH/78O14/2021/01,25.65060556,91.89945278,"20567 MEG/EKH/78O14/2021/01 Meghalaya East Khasi Hills NH-40(650 m from Umiam viewpoint Umiam slide 25.65060556 91.89945278 Debris Slide August 2019, August 2020. towards Guwahati)",2021.0,Meghalaya,,,Debris Slide,Ribhoi,,,,105.0,102.0,,
20569,MEG/EKH/78O10/2021/03,25.64906111,91.89733611,"20569 MEG/EKH/78O10/2021/03 Meghalaya East Khasi Hills NH-40 Umiam view point 25.64906111 91.89733611 Rock Slide August, 2019 & July, 2020",2021.0,Meghalaya,,,Rock Slide,Ribhoi,,,,105.0,102.0,,
20570,MEG/EKH/78O15/2021/04,25.49736111,91.77902778,20570 MEG/EKH/78O15/2021/04 Meghalaya East Khasi Hills NH-44E Kreit slide 25.49736111 91.77902778 Debris Slide 2021,2021.0,Meghalaya,,,Debris Slide,East Khasi Hills,,,,366.0,361.0,,
20571,MEG/EKH/78O11/2021/005,25.49151667,91.77329444,20571 MEG/EKH/78O11/2021/005 Meghalaya East Khasi Hills NH-44E 1 km North-east of Mawngap 25.49151667 91.77329444 Rock Rock fall NA village,2021.0,Meghalaya,,,Rock Fall,East Khasi Hills,,,,366.0,361.0,,
20572,MEG/,25.49833333,91.73361111,20572 MEG/ EKH/ 78011/2021/06 Meghalaya East Khasi Hills Around 700 m South-East of Lenmawtap 25.49833333 91.73361111 Debris Slide 2021 Lenmawtap village.,,Meghalaya,,,Debris Slide,East Khasi Hills,,,,366.0,361.0,,
20573,MEG/EKH/78O10/2021/07,25.50368056,91.72342222,"20573 MEG/EKH/78O10/2021/07 Meghalaya East Khasi Hills NH-44E, (1.5 km towards north-east Umsohiong Dombhoi 25.50368056 91.72342222 Rock Slide September 2019,2020 of Sohiong village)",2021.0,Meghalaya,,,Rock Slide,East Khasi Hills,,,,366.0,361.0,,
20574,MEG/EKH/78O10/2021/08,25.51046111,91.70312778,20574 MEG/EKH/78O10/2021/08 Meghalaya East Khasi Hills NH-44E Sohiong Mawtat 25.51046111 91.70312778 Debris Slide NA,2021.0,Meghalaya,,,Debris Slide,East Khasi Hills,,,,366.0,361.0,,
20575,MEG/SG/78K11/2022/01,25.36103333,91.64700833,"20575 MEG/SG/78K11/2022/01 Meghalaya South Garo Hills Ramgmik gittam, Siju Siju slide 25.36103333 91.64700833 Debris Slide 17 June 2022 at 4.30 hrs",2022.0,Meghalaya,17 June 2022,2022-06-17,Debris Slide,East Khasi Hills,,,,366.0,361.0,,
20576,MEG/SG/78K12/2022/02,25.21273889,90.63216111,20576 MEG/SG/78K12/2022/02 Meghalaya South Garo Hills Baghmara (1.5km north west Bhagmara slide 25.21273889 90.63216111 Debris Slide 17 June 2022 at 4.30 hrs from the Deputy Commissioner office),2022.0,Meghalaya,17 June 2022,2022-06-17,Debris Slide,South Garo Hills,41.40577697753906,21.208676063733712,257.6490546182493,11.0,11.0,-0.9768557691385018,-0.2138990563345854
20577,MEG/SG/78K12/2022/03,25.21022222,90.63220278,20577 MEG/SG/78K12/2022/03 Meghalaya South Garo Hills Baghmara along the road. Bhagmara slide 25.21022222 90.63220278 Debris Slide 17 June 2022,2022.0,Meghalaya,17 June 2022,2022-06-17,Debris Slide,South Garo Hills,31.10544204711914,26.84465044925273,281.9113024614411,11.0,11.0,-0.9784682891606096,0.2063972071204211
20578,MEG/SG/78K03/2022/04,25.38163333,90.06033889,20578 MEG/SG/78K03/2022/04 Meghalaya West Garo Hills Jibalgre village Jibalgre slide 25.38163333 90.06033889 Debris Slide 9 June 2022 at 2.00hrs,2022.0,Meghalaya,9 June 2022,2022-06-09,Debris Slide,West Garo Hills,79.99595642089844,19.87827837687974,67.22410443903516,3.0,3.0,0.922026098518035,0.3871277226596034
20579,MEG/SG/78K11/2022/05,25.45939722,90.70860278,20579 MEG/SG/78K11/2022/05 Meghalaya South Garo Hills NongalBibra village Nongal Bibra 25.45939722 90.70860278 Debris Slide 17 June 2022 at 3.000hrs,2022.0,Meghalaya,17 June 2022,2022-06-17,Debris Slide,South Garo Hills,180.533432006836,22.976780480676634,209.64341522070387,11.0,11.0,-0.4946005745427561,-0.8691204011309225
20580,MEG/SG/78K11/2022/06,25.45903056,90.70813333,20580 MEG/SG/78K11/2022/06 Meghalaya South Garo Hills Nongal Bibra village Nongal Bibra 25.45903056 90.70813333 Debris Slide 17 June 2022 at 3.000hrs,2022.0,Meghalaya,17 June 2022,2022-06-17,Debris Slide,South Garo Hills,187.4828491210937,23.524254155587595,108.10750372191558,11.0,11.0,0.950475035845418,-0.3108009109295709
20581,MEG/EKH/78O11/2022/07,25.44835,91.59150278,"20581 MEG/EKH/78O11/2022/07 Meghalaya East Khasi Hills Nongsoung-Laitlarem road Laitlarem slide 25.44835 91.59150278 Debris Slide 15 June 2022, 8.00 to 9.00hrs",2022.0,Meghalaya,15 June 2022,2022-06-15,Debris Slide,East Khasi Hills,,,,366.0,361.0,,
20582,MEG/EKH/78O11/2022/08,25.44743611,91.59103889,"20582 MEG/EKH/78O11/2022/08 Meghalaya East Khasi Hills Nongsoung –Laitlarem road Laitlarem slide 25.44743611 91.59103889 Debris Slide 15 June 2022, 8.00 to 9.00hrs",2022.0,Meghalaya,15 June 2022,2022-06-15,Debris Slide,East Khasi Hills,,,,366.0,361.0,,
20583,MEG/EKH/78O11/2022/09,25.44716111,91.59067778,"20583 MEG/EKH/78O11/2022/09 Meghalaya East Khasi Hills Nongspung – Laitlarem village road Laitlarem slide 25.44716111 91.59067778 Debris Slide 15 June 2022, 8.00 to 9.00hrs",2022.0,Meghalaya,15 June 2022,2022-06-15,Debris Slide,East Khasi Hills,,,,366.0,361.0,,
20584,MEG/EJH/83C08/2022/10,25.16400556,92.38702778,"20584 MEG/EJH/83C08/2022/10 Meghalaya East Jaintia Hills NH-06,Near Toll gate Lumshnong Lumshnong slide 25.16400556 92.38702778 Debris Slide NA",2022.0,Meghalaya,,,Debris Slide,East Jaintia Hills,389.6339721679688,14.494330134080553,133.1323502999782,123.0,119.0,0.7297763707305474,-0.6836859284228034
20587,MEG/EKH/78O15/2022/13,25.35861111,91.97208333,20587 MEG/EKH/78O15/2022/13 Meghalaya East Khasi Hills Umblai village Umblai slide 25.35861111 91.97208333 Debris Slide 4 April 2022 at 7.00hrs,2022.0,Meghalaya,4 April 2022,2022-04-04,Debris Slide,East Khasi Hills,,,,366.0,361.0,,
20588,MEG/EKH/78O15/2022/14,25.35908333,91.97433333,20588 MEG/EKH/78O15/2022/14 Meghalaya East Khasi Hills Umblai village Umblai slide 25.35908333 91.97433333 Debris flow 4 April 2022 at 7.00hrs,2022.0,Meghalaya,4 April 2022,2022-04-04,Debris Flow,East Khasi Hills,,,,366.0,361.0,,
20589,MEG/EKH/78O15/2022/15,25.39611111,91.99194444,"20589 MEG/EKH/78O15/2022/15 Meghalaya East Khasi Hills Lynshing village, along Mawkynrew Lynshing slide 25.39611111 91.99194444 Debris Slide 4 April 2022 at 7.00hrs to Lynshing road section.",2022.0,Meghalaya,4 April 2022,2022-04-04,Debris Slide,East Khasi Hills,,,,366.0,361.0,,
20590,MEG/EKH/78O15/2023/01,25.365263,91.878497,"20590 MEG/EKH/78O15/2023/01 Meghalaya East Khasi Hills NH-40 Ryngngain slide, before 25.365263 91.878497 Rock Slide 13 April 2023 Lyngkyrdem village",2023.0,Meghalaya,13 April 2023,2023-04-13,Rock Slide,East Khasi Hills,,,,366.0,361.0,,
20591,MEG/WKH/78O6/2023-24/1,25.52901389,91.26188611,"20591 MEG/WKH/78O6/2023-24/1 Meghalaya West Khasi Hills Pyndengrei village, Nongstoin Pyndengrei slide 25.52901389 91.26188611 Debris Slide 17 June 2023 at 4:00 AM.",2023.0,Meghalaya,17 June 2023,2023-06-17,Debris Slide,West Khasi Hills,,,,224.0,223.0,,
20592,MEG/WJH/83C03/2023-24/2,25.41955556,92.16194444,20592 MEG/WJH/83C03/2023-24/2 Meghalaya West Jaintia Hills Pynthor Langtein village Pynthor Langtein slide 25.41955556 92.16194444 Earth Slide 10 August 2023,2023.0,Meghalaya,10 August 2023,2023-08-10,Earth Slide,West Jaintia Hills,1385.8275146484375,4.2478686417687,163.06322706527862,81.0,81.0,0.2913162250485863,-0.9566268117836972
20593,ME/EWK/2025/1,25.55256111,91.61870278,20593 ME/EWK/2025/1 Meghalaya Eastern-West Khasi Hill Kynshi 25.55256111 91.61870278 Debris Fall 28 June 2024,2025.0,Meghalaya,28 June 2024,2024-06-28,Fall,West Khasi Hills,,,,224.0,223.0,,
20594,6892,25.39295833,91.55163333,20594 6892 Meghalaya South West Khasi Hills Wamney Village Road 25.39295833 91.55163333 Debris Slide 28 May 2024,,Meghalaya,28 May 2024,2024-05-28,Debris Slide,South West Khasi Hills,,,,36.0,36.0,,
20595,6874,25.37129167,91.48003056,20595 6874 Meghalaya South West Khasi Hills Jakarm Mawkyrwat-Shillong Road 25.37129167 91.48003056 Debris Fall 15 June 2024,,Meghalaya,15 June 2024,2024-06-15,Fall,South West Khasi Hills,,,,36.0,36.0,,
20596,ME/SWK/2025/4,25.40288611,91.43424167,20596 ME/SWK/2025/4 Meghalaya South West Khasi Hills Mawkyllung Mawkyllung-Nongstoin Road 25.40288611 91.43424167 Debris Fall 28 May 2024,2025.0,Meghalaya,28 May 2024,2024-05-28,Fall,West Khasi Hills,,,,224.0,223.0,,
20597,6891,25.531739,91.296177,20597 6891 Meghalaya West Khasi Hills Mawrok Sohsat Mairang-Nongstoin Road 25.531739 91.296177 Debris Slide 02 July 2024,,Meghalaya,02 July 2024,2024-07-02,Debris Slide,West Khasi Hills,,,,224.0,223.0,,
20598,ME/WKH/2025/6,25.540056,91.314142,20598 ME/WKH/2025/6 Meghalaya West Khasi Hills Sohpian Mairang-Nongstoin Road 25.540056 91.314142 Debris Fall 02 July 2024,2025.0,Meghalaya,02 July 2024,2024-07-02,Fall,West Khasi Hills,,,,224.0,223.0,,
20599,ME/WKH/2025/7,25.62790278,91.88801944,20599 ME/WKH/2025/7 Meghalaya East Khasi Hills Mowing Rim Shillong-Umiam Road 25.62790278 91.88801944 Debris Fall 28 May 2024 at 4.00 hrs,2025.0,Meghalaya,28 May 2024,2024-05-28,Fall,East Khasi Hills,,,,366.0,361.0,,
20600,ME/EKH/2025/8,25.630403,91.8899195,20600 ME/EKH/2025/8 Meghalaya East Khasi Hills Mowing Rim Shillong-Umiam Road 25.630403 91.8899195 Debris Subsidence 28 May 2024 at 4.00 hrs,2025.0,Meghalaya,28 May 2024,2024-05-28,,East Khasi Hills,,,,366.0,361.0,,
